candle_24h,PQ1,PQ3,pClose,previousClose,Pmax,Pmed,Pmin,V,V_EUR,nb,return,previousV,returnV
16916,407.191,412.21,410.04,409.0,416.911,408.74,402.174,5783.886018330152,,7611.0,0.0025427872860636198,5165.051869620153,0.10699279805113802
16917,412.18,414.5,414.86,410.04,417.2,413.11,408.875,5450.325175210096,,6110.0,0.011754950736513494,5783.886018330152,-0.061200172906600625
16918,400.858,411.989,392.84,414.86,415.268,403.67,391.73800000000006,7179.494740710185,,7899.0,-0.0530781468447188,5450.325175210096,0.24084836439744262
16919,391.639,396.01,396.95,392.84,397.987,394.161,384.31,7920.842298250117,,7144.0,0.01046227471744225,7179.494740710185,0.09359453573563901
16920,395.21,396.98900000000003,399.589,396.95,399.99,396.1,392.624,4291.781269880019,,4422.0,0.00664819246756521,7920.842298250117,-0.8455838730270502
16921,393.6385,397.7075,391.69,399.589,399.98,396.621,390.26,4426.979182640073,,5947.0,-0.019767811426240463,4291.781269880019,0.03053954111422492
16922,394.0,396.05400000000003,395.24199999999996,391.69,397.281,395.301,390.99300000000005,1874.2227727099973,,2870.0,0.00906839592534918,4426.979182640073,-1.362034677574089
16923,385.259,388.49,386.194,395.24199999999996,395.99,386.418,382.0,7168.226584730244,,8135.0,-0.022892303955551287,1874.2227727099973,0.7385374540611668
16924,387.969,389.69,392.5,386.194,394.0,389.0,384.1,3916.8197243200384,,5596.0,0.016328580972257426,7168.226584730244,-0.8301139927941543
16925,389.24,391.4705,390.63,392.5,393.8,390.209,387.278,4338.642118700042,,4343.0,-0.0047643312101910956,3916.8197243200384,0.09722451929415919
16926,391.89,393.52025,393.91,390.63,394.49,392.99,389.717,4138.579533540017,,3324.0,0.00839669252233579,4338.642118700042,-0.04834088206803113
16927,395.20425000000006,401.98975,403.87,393.91,405.85,397.9,392.24199999999996,6192.041511600097,,4922.0,0.025284963570358657,4138.579533540017,0.3316292331395306
16928,403.0,404.15650000000005,402.87,403.87,405.66,403.454,401.59,2177.2673490399993,,2339.0,-0.002476044271671577,6192.041511600097,-1.8439509343353224
16929,401.78725,402.90225,403.46,402.87,404.975,402.211,399.93,2382.7814262800034,,2592.0,0.001464492267977201,2177.2673490399993,0.08624965553842365
16930,402.54,406.61,406.19,403.46,407.99,405.0,400.45599999999996,5942.786219970048,,4882.0,0.0067664700342041795,2382.7814262800034,0.5990464172726017
16931,399.412,402.0,398.452,406.19,406.99,400.311,394.551,6096.635263210113,,5493.0,-0.019050198183116276,5942.786219970048,0.02523507420043009
16932,397.4715,399.50925,397.3,398.452,401.02,398.25199999999995,395.0,4442.161425850029,,4368.0,-0.002891188901047019,6096.635263210113,-0.3724479321557956
16933,396.0,398.001,401.04,397.3,401.98,397.001,393.79400000000004,5127.471130410054,,5039.0,0.009413541404480264,4442.161425850029,0.13365452230351588
16934,400.47,403.407,403.33099999999996,401.04,404.68,401.81,398.472,5510.672974020032,,4686.0,0.005712647117494506,5127.471130410054,0.06953812091854772
16935,401.81,402.97900000000004,402.50699999999995,403.33099999999996,404.6,402.324,399.784,3495.6232218000328,,4109.0,-0.0020429870255448067,5510.672974020032,-0.5764493551974893
16936,402.8,404.81075,403.63,402.50699999999995,406.2,403.4,401.333,2331.025871729997,,2558.0,0.0027900135898257434,3495.6232218000328,-0.49960721766065885
16937,401.83725,403.629,400.71,403.63,405.5,402.97,399.785,6084.843233290053,,4906.0,-0.00723434828927487,2331.025871729997,0.6169127482238158
16938,401.19275000000016,402.42800000000005,401.82599999999996,400.71,402.99,401.644,400.0,4127.142753390001,,4348.0,0.0027850565246688185,6084.843233290053,-0.47434765329888634
16939,403.31199999999995,404.24,403.92400000000004,401.82599999999996,405.61,403.9,400.656,6092.911880510077,,5127.0,0.005221165380040008,4127.142753390001,0.3226321282288935
16940,395.919,400.52875,388.403,403.92400000000004,405.0,399.638,388.242,9077.626808320134,,8714.0,-0.03842554539962953,6092.911880510077,0.3287990342447659
16941,394.331,396.521,395.953,388.403,398.5,395.7995,388.279,6411.101609330011,,5788.0,0.01943857282255804,9077.626808320134,-0.4159230911438926
16942,394.829,395.984,395.18800000000016,395.953,396.99,395.458,394.16,2533.4643769900035,,2796.0,-0.0019320474904846602,6411.101609330011,-1.5305671031171195
16943,391.499,393.846,390.05,395.18800000000016,395.999,392.552,390.0,4707.925773710047,,3860.0,-0.013001406925311864,2533.4643769900035,0.46187248933758673
16944,391.99,394.52,394.91,390.05,395.982,393.847,387.646,6829.10612800005,,6261.0,0.012459941033200906,4707.925773710047,0.31060878459524033
16945,396.0,398.99800000000016,399.129,394.91,400.392,397.958,390.49,6332.277144230028,,6744.0,0.010683446861310156,6829.10612800005,-0.0784597661242185
16946,400.659,402.1695,402.1,399.129,403.42,401.4,398.29,4768.195021090026,,4599.0,0.007443708675641219,6332.277144230028,-0.32802394118150974
16947,401.961,404.05275000000006,404.194,402.1,404.99,403.207,399.001,5666.59286656004,,5026.0,0.0052076597861228395,4768.195021090026,0.15854286105001145
16948,417.92800000000005,424.01175,423.57,404.194,428.28,421.83099999999996,403.73,12183.113842300307,,12954.0,0.04793737660628306,5666.59286656004,0.534881398966709
16949,441.0,460.6495,469.001,423.57,484.5,443.99,422.001,13787.094107930163,,14675.0,0.10725736005854992,12183.113842300307,0.11633925561640047
16950,465.68,478.486,469.91,469.001,497.66,469.135,452.369,11879.977287400263,,13194.0,0.0019381621787587845,13787.094107930163,-0.16053202581056794
16951,475.1,481.0,476.0,469.91,486.999,478.0,463.5,6711.9022747801255,,9380.0,0.012959928496946169,11879.977287400263,-0.7699866298767644
16952,475.05199999999996,483.51099999999997,476.555,476.0,488.81800000000004,479.5105,464.0,10852.542501620097,,12022.0,0.0011659663865546362,6711.9022747801255,0.3815364211862654
16953,476.25199999999995,480.0,478.97,476.555,485.47,477.978,469.16,7243.721949520252,,8597.0,0.005067620736326385,10852.542501620097,-0.49819976211798905
16954,478.24,480.40275,483.01,478.97,484.89,479.595,474.69300000000004,6657.962634240113,,6714.0,0.0084347662692861,7243.721949520252,-0.08797876279265003
16955,493.54,501.92,501.83,483.01,508.713,497.1,481.3,11996.669861430493,,11017.0,0.03896399660462515,6657.962634240113,0.44501576594638304
16956,502.25225,509.0235,504.04,501.83,520.81,504.999,493.78,9617.760825920452,,8866.0,0.0044038817926390144,11996.669861430493,-0.2473454142359973
16957,506.38675,509.53,505.57,504.04,515.388,507.779,500.0,5377.413421060139,,5844.0,0.003035473375128904,9617.760825920452,-0.7885477780550381
16958,512.989,514.621,514.4,505.57,518.099,513.98,505.39,7425.811038780074,,6977.0,0.01746543505350394,5377.413421060139,0.27584833589523305
16959,505.64,515.65,508.11,514.4,519.971,508.87,490.02099999999996,9884.285701540317,,10093.0,-0.012227838258164784,7425.811038780074,0.24872557683931842
16960,507.353,510.441,511.0,508.11,512.56,509.0,502.98,5847.17477582004,,6314.0,0.005687744779673666,9884.285701540317,-0.6904378747861338
16961,508.49,510.1595,509.0,511.0,512.87,509.0,505.04,5143.064260740031,,5044.0,-0.003913894324853229,5847.17477582004,-0.13690486437334437
16962,511.52175,514.15,515.811,509.0,516.737,512.6890000000002,508.5,4826.297695560011,,5084.0,0.013381139489194569,5143.064260740031,-0.06563344931487185
16963,519.47,525.799,542.915,515.811,545.0,520.23,515.61,5963.714819740212,,6155.0,0.052546378421553484,4826.297695560011,0.19072292330533486
16964,562.5,590.59,595.28,542.915,609.99,573.211,536.64,19934.33331588176,,23759.0,0.09645156239927062,5963.714819740212,0.7008319904539321
16965,607.2130000000002,618.789,623.948,595.28,634.879,612.7995,580.396,18810.86186971152,,24156.0,0.04815884961698698,19934.33331588176,-0.05972461304280834
16966,606.366,614.995,611.0,623.948,624.46,611.13,587.34,11928.861472990378,,13997.0,-0.02075172931077587,18810.86186971152,-0.5769201371231895
16967,606.2695,615.16,617.504,611.0,619.9,610.232,598.24,7208.372954880243,,8271.0,0.010644844517184974,11928.861472990378,-0.6548618596259299
16968,649.111,678.11075,682.85,617.504,696.2669999999997,661.88,617.0,19503.604469641774,,24746.0,0.10582279628957868,7208.372954880243,0.6304081655213837
16969,652.8240000000002,671.5,664.55,682.85,690.28,661.8889999999999,624.928,18939.071107591768,,26209.0,-0.026799443508823413,19503.604469641774,-0.02980786960685266
16970,665.586,682.9110000000003,674.3,664.55,694.26,670.0,643.362,12203.366053200842,,19968.0,0.014671582273719059,18939.071107591768,-0.5519546840622884
16971,669.8582500000001,678.0,678.31,674.3,683.122,673.98,660.015,5903.272654660206,,10254.0,0.005946907904493536,12203.366053200842,-1.0672204668654712
16972,651.3054999999998,671.0110000000002,649.89,678.31,678.309,657.0,622.569,12336.971421861022,,16032.0,-0.041898247114151285,5903.272654660206,0.5214974200070164
16973,586.969,619.534,592.299,649.89,649.802,598.5554999999998,561.67,25817.647419191766,,30384.0,-0.08861653510594103,12336.971421861022,0.5221496667937982
16974,551.5,593.493,533.217,592.299,605.5,564.3240000000002,512.3580000000002,19482.430403731683,,20165.0,-0.09975029503679728,25817.647419191766,-0.32517590896906934
16975,512.61,541.374,554.433,533.217,565.5,523.69,490.256,22487.99192098044,,18805.0,0.03978867890558629,19482.430403731683,0.1336518408495461
16976,595.89,615.0,607.95,554.433,645.192,605.1659999999998,552.2819999999998,22360.16881133992,,20807.0,0.09652563970759326,22487.99192098044,-0.005716553873944488
16977,600.288,618.0,606.999,607.95,628.0,612.08,584.0,7976.293295170087,,8383.0,-0.0015642733777449162,22360.16881133992,-1.8033283110188232
16978,572.8969999999998,594.89,574.45,606.999,610.0,576.849,555.999,6994.050281330321,,8957.0,-0.053622823101850216,7976.293295170087,-0.14043979873317922
16979,583.4775,591.4800000000001,599.0,574.45,602.75,587.315,568.12,7015.937854120059,,8626.0,0.0427365305944816,6994.050281330321,0.0031196930823559413
16980,587.83725,593.0052499999998,585.98,599.0,605.0,590.731,579.1759999999998,6277.478481720072,,8142.0,-0.02173622704507509,7015.937854120059,-0.11763630485558337
16981,570.398,577.3520000000002,577.0,585.98,587.006,573.514,555.634,9809.06230606006,,8075.0,-0.015324755111095972,6277.478481720072,0.36003276502364223
16982,589.998,605.888,607.429,577.0,614.0269999999998,603.099,573.0,9886.887635720235,,8588.0,0.05273656845753895,9809.06230606006,0.007871570157124242
16983,608.002,613.2315,609.1,607.429,619.95,610.361,601.976,8034.236650440124,,6680.0,0.002750938792846652,9886.887635720235,-0.23059452514118073
16984,620.7445,626.0,632.22,609.1,632.9780000000002,623.89,606.39,6162.741169290024,,4739.0,0.037957642423247416,8034.236650440124,-0.3036790658150754
16985,593.2,611.999,593.11,632.22,634.0,602.0,581.85,7405.752636590079,,7468.0,-0.061861377368637525,6162.741169290024,0.16784404344787704
16986,603.67225,610.39,615.0,593.11,617.222,605.95,583.32,7106.799299360036,,7110.0,0.036907150444268316,7405.752636590079,-0.042065819595744666
16987,606.0,609.58,607.859,615.0,615.789,608.0,600.0,6538.161684320066,,7687.0,-0.011611382113821078,7106.799299360036,-0.08697209437381855
16988,611.889,615.0,614.311,607.859,620.55,613.02,607.141,5326.042937960056,,5925.0,0.010614303646075813,6538.161684320066,-0.22758335981877517
16989,571.565,584.945,582.99,614.311,618.486,578.6519999999998,553.85,13120.966065470093,,16391.0,-0.050985575710023136,5326.042937960056,0.5940814943515185
16990,586.96775,600.0,608.71,582.99,610.0,595.83,576.481,5792.387109820049,,7502.0,0.044117394809516514,13120.966065470093,-1.265208767422611
16991,583.98,598.006,592.389,608.71,609.998,592.2959999999998,562.5219999999998,6810.953772180023,,7033.0,-0.02681243942107083,5792.387109820049,0.14954831532118235
16992,586.8,589.5,589.45,592.389,593.75,588.5,582.99,1904.3771083399884,,2633.0,-0.0049612670052954465,6810.953772180023,-2.5764732428006396
16993,587.6469999999998,589.424,588.779,589.45,597.0,588.615,584.141,3886.1899897900735,,5417.0,-0.001138349308677664,1904.3771083399884,0.5099629422793969
16994,592.004,607.4,602.98,588.779,611.8,602.564,585.0,7035.399184250042,,6193.0,0.024119406432634355,3886.1899897900735,0.44762338454227557
16995,598.139,603.549,592.67,602.98,606.7280000000002,600.011,592.55,4032.9955814400373,,4845.0,-0.017098411224252975,7035.399184250042,-0.7444599286513363
16996,594.2785,599.0,598.355,592.67,600.99,597.9095,590.5,3253.752728830017,,4270.0,0.009592184520897058,4032.9955814400373,-0.23949049529962899
16997,601.656,603.9,604.25,598.355,606.739,602.95,596.013,3584.2710756899955,,4712.0,0.009852010929966293,3253.752728830017,0.09221354631955439
16998,601.49,604.99,603.96,604.25,605.99,602.962,599.356,1278.7440682200015,,2426.0,-0.00047993380223411436,3584.2710756899955,-1.8029620349905229
16999,608.0,618.064,617.51,603.96,622.65,614.9119999999998,603.0,5311.992697550047,,4677.0,0.02243526061328557,1278.7440682200015,0.7592722465884088
17000,610.761,616.18,611.021,617.51,619.873,613.5,602.072,4351.4061717101,,4756.0,-0.010508331848876994,5311.992697550047,-0.2207531285139572
17001,609.3530000000002,611.7,612.5,611.021,612.99,610.729,607.311,2444.074591739997,,3542.0,0.002420538737621198,4351.4061717101,-0.7803900856447378
17002,604.99,610.04,605.99,612.5,612.99,607.855,600.0,3784.754348020016,,4862.0,-0.010628571428571414,2444.074591739997,0.35423164438172644
17003,603.45,605.26,603.96,605.99,606.99,604.3,598.841,2723.460934579997,,3531.0,-0.003349890262215503,3784.754348020016,-0.3896855651442228
17004,595.5,601.0,595.99,603.96,605.97,599.06,590.0,4685.075689960146,,6136.0,-0.01319623816146769,2723.460934579997,0.41869435740041067
17005,598.315,600.6709999999998,600.969,595.99,602.99,599.7924999999998,591.977,2076.705709839993,,3488.0,0.008354167016225175,4685.075689960146,-1.256013294402279
17006,599.78,602.99,603.12,600.969,605.525,601.51,596.905,2723.9760052199913,,4003.0,0.0035792195604098602,2076.705709839993,0.2376196758486954
17007,594.711,597.979,591.92,603.12,604.7,596.169,591.0880000000002,4031.89573892002,,7449.0,-0.01857010213556182,2723.9760052199913,0.32439324287943194
17008,588.64,593.08,589.95,591.92,596.36,590.4665000000001,581.05,5349.84294227001,,8638.0,-0.0033281524530340482,4031.89573892002,0.24635250372243028
17009,592.1,594.6669999999998,591.048,589.95,598.1,593.645,586.6659999999998,4885.642260199977,,8001.0,0.0018611746758199106,5349.84294227001,-0.09501323620265088
17010,590.464,592.63,590.191,591.048,595.0,591.4905,587.802,3010.4387446500023,,6074.0,-0.0014499668385646698,4885.642260199977,-0.622900405757297
17011,588.99,590.501,587.7,590.191,591.889,589.67,587.438,2507.924504990007,,4070.0,-0.004220667546607769,3010.4387446500023,-0.20037056086024316
17012,586.18,587.769,584.8,587.7,589.303,587.14,584.229,1594.3184896700016,,2848.0,-0.004934490386251643,2507.924504990007,-0.5730385874839269
17013,563.12,568.43925,556.0,584.8,589.303,566.0,553.22,5557.15708868,,8148.0,-0.04924760601915177,1594.3184896700016,0.7131053766830439
17014,546.9580000000002,555.4907499999998,530.25,556.0,589.303,552.6,530.018,7848.03046140006,,9798.0,-0.046312949640287766,5557.15708868,0.29190424068657045
17015,488.2955,533.002,474.5,530.25,589.303,513.4,430.0,25094.185492160053,,23483.0,-0.10513908533710514,7848.03046140006,0.6872570156201345
17016,481.81675,510.2,509.889,474.5,518.99,499.0,462.62,15882.585400170146,,17876.0,0.07458166491043207,25094.185492160053,-0.579981146639465
17017,517.73,525.001,524.625,509.889,529.0,521.998,508.0,8833.312020970008,,12740.0,0.0289004077358013,15882.585400170146,-0.7980328740188711
17018,519.998,522.889,521.89,524.625,525.379,521.799,514.756,3558.079300780011,,6432.0,-0.005213247557779392,8833.312020970008,-1.4826068432576944
17019,518.631,531.07,535.569,521.89,537.99,521.797,515.0,4689.694668340055,,6305.0,0.026210504129222583,3558.079300780011,0.2412983035333909
17020,536.42,541.6469999999998,540.878,535.569,548.24,538.589,530.321,4201.716728310027,,7473.0,0.009912821690575974,4689.694668340055,-0.11613775310985738
17021,537.1,539.99,536.52,540.878,541.816,538.899,534.006,3347.2518025900144,,5998.0,-0.008057269846434983,4201.716728310027,-0.25527357250471877
17022,531.989,535.43,529.129,536.52,537.326,534.01,528.8,4718.033784790025,,7986.0,-0.013775814508312762,3347.2518025900144,0.2905409424195161
17023,530.002,537.581,531.21,529.129,540.0,533.99,521.0,5451.8318013300095,,8074.0,0.003932878371814845,4718.033784790025,0.13459659858929804
17024,531.98,535.477,527.47,531.21,537.5,534.001,527.39,3812.5665817700237,,5311.0,-0.007040530110502455,5451.8318013300095,-0.42996369621404484
17025,525.70325,527.83,526.871,527.47,529.688,526.7909999999998,521.31,3803.393395840019,,5218.0,-0.0011356096081294599,3812.5665817700237,-0.002411842524635511
17026,525.79925,528.4,525.02,526.871,528.98,527.191,522.927,1535.9522474299954,,2514.0,-0.0035131939317214252,3803.393395840019,-1.47624455916776
17027,508.99,515.99,510.99800000000016,525.02,525.909,510.8,502.0,4198.91935758002,,4553.0,-0.0267075539979426,1535.9522474299954,0.6342029658994887
17028,506.89300000000003,511.20300000000003,507.908,510.99800000000016,513.5169999999998,508.499,501.11,3953.8749309400055,,4593.0,-0.006046990399179927,4198.91935758002,-0.06197576577915604
17029,506.1415,515.61025,513.37,507.908,521.13,508.76300000000003,503.032,5162.551103130004,,6572.0,0.010753916063539044,3953.8749309400055,0.23412381747798872
17030,509.446,515.3340000000002,508.43800000000016,513.37,517.944,512.1990000000002,506.21,2853.391906960001,,4218.0,-0.00960710598593577,5162.551103130004,-0.8092681522427732
17031,507.829,509.49,506.9,508.43800000000016,511.486,508.55300000000005,505.7,3545.496096790024,,4338.0,-0.00302495092813712,2853.391906960001,0.19520658631006002
17032,508.47,510.96,508.88800000000003,506.9,513.67,509.8,505.70099999999996,3189.04318386,,3647.0,0.003921878082462024,3545.496096790024,-0.11177425088943917
17033,511.99,515.97,516.1,508.88800000000003,518.05,514.4209999999998,507.9,1976.3090754999948,,2879.0,0.01417207715646674,3189.04318386,-0.613635854530087
17034,514.85,515.7025000000001,514.707,516.1,517.83,514.99,511.22,1361.3167068599914,,2448.0,-0.0026990893237745185,1976.3090754999948,-0.45176288922402397
17035,516.16,518.99,518.8340000000002,514.707,520.95,517.2,513.482,3516.3999551500096,,4408.0,0.008018154017723053,1361.3167068599914,0.6128663621252044
17036,515.36,517.4,515.729,518.8340000000002,519.817,516.0,513.563,4061.8638774699934,,4628.0,-0.005984573100452421,3516.3999551500096,0.13428906993794584
17037,514.99,516.54,515.0,515.729,517.592,515.703,513.0,3051.320048860005,,3817.0,-0.0014135330764801705,4061.8638774699934,-0.33118250869407645
17038,509.68,510.9,510.91,515.0,515.739,510.32,508.001,3640.9133633199986,,4025.0,-0.007941747572815485,3051.320048860005,0.1619355517765926
17039,511.675,514.977,516.489,510.91,516.498,512.398,508.21,3253.8632642000043,,3541.0,0.01091973145955258,3640.9133633199986,-0.1189509416017684
17040,508.17,512.809,507.71,516.489,516.498,511.479,505.55,2079.4488053299992,,2578.0,-0.016997457835500954,3253.8632642000043,-0.5647719991277356
17041,510.79875,512.1005,511.511,507.71,512.99,511.1,507.462,1675.5722921299912,,2388.0,0.007486557286639987,2079.4488053299992,-0.24103795168789724
17042,512.8009999999998,514.466,511.75,511.511,516.587,513.509,510.999,3047.4325825200044,,3929.0,0.0004672431286913336,1675.5722921299912,0.45016920087386636
17043,516.3997499999998,517.41,515.94,511.75,518.54,516.97,511.68300000000005,3609.3920769100014,,4992.0,0.008187591597459803,3047.4325825200044,0.15569366874409782
17044,513.7582500000002,515.0,514.299,515.94,518.11,514.5,511.736,2829.5783241900035,,4386.0,-0.003180602395627546,3609.3920769100014,-0.27559362681477556
17045,510.292,512.4,509.749,514.299,514.96,511.272,508.91,3879.451752120007,,5975.0,-0.008846993674885534,2829.5783241900035,0.27062417449998655
17046,509.9,513.0825,512.99,509.749,514.0,512.5,507.698,3187.300373400012,,4027.0,0.006358031109428337,3879.451752120007,-0.2171591308106462
17047,513.679,531.23,532.8,512.99,535.09,515.901,511.44,5520.591113920107,,5915.0,0.03861673716836575,3187.300373400012,0.4226523378333036
17048,537.0325,544.89925,541.985,532.8,549.0,541.7805,530.501,4694.337065350056,,6372.0,0.017239114114114225,5520.591113920107,-0.17601080558718624
17049,538.99,542.336,543.056,541.985,543.99,541.0065,536.889,3726.1532997400127,,4896.0,0.001976069448416518,4694.337065350056,-0.2598346572798272
17050,542.3907499999998,544.8,542.96,543.056,547.496,543.118,538.851,3574.458673990008,,4280.0,-0.00017677734892903059,3726.1532997400127,-0.04243848917706887
17051,542.64,545.85,545.991,542.96,546.99,544.63,538.14,3053.0944695100056,,4583.0,0.0055823633416825355,3574.458673990008,-0.17076582781392824
17052,553.41325,556.0,556.0319999999998,545.991,557.43,555.165,544.645,4710.989755830027,,5754.0,0.018390413028785867,3053.0944695100056,0.3519208005638972
17053,552.47,554.548,554.509,556.0319999999998,557.0,553.39,548.0,3209.312552360008,,4129.0,-0.0027390509898707225,4710.989755830027,-0.46791242017414053
17054,555.766,557.2,555.999,554.509,557.855,556.24,553.839,1568.5231876499902,,2649.0,0.0026870618871830923,3209.312552360008,-1.0460727502334848
17055,533.99,556.065,541.12,555.999,562.499,550.1305,524.888,5067.5656755700265,,5084.0,-0.0267608394979128,1568.5231876499902,0.6904779754090599
17056,540.5,541.24,542.297,541.12,542.776,540.99,538.185,2836.256502470002,,4110.0,0.0021751182732111557,5067.5656755700265,-0.7867092313959796
17057,542.019,544.4,544.721,542.297,547.168,542.99,540.0,4123.404890310005,,4003.0,0.0044698753635000355,2836.256502470002,0.31215668169400473
17058,544.14,544.99,542.882,544.721,546.89,544.84,542.0,2689.8445263699937,,2922.0,-0.0033760402114110808,4123.404890310005,-0.5329528713968585
17059,542.285,543.869,540.7,542.882,544.96,543.05,540.0,2954.8174640800034,,3333.0,-0.004019289643053007,2689.8445263699937,0.08967489225007351
17060,543.4019999999998,544.378,544.68,540.7,545.0,544.0,540.0169999999998,3763.114743319993,,3557.0,0.007360828555575928,2954.8174640800034,0.2147947470044117
17061,543.0,544.3175,542.97,544.68,544.68,543.566,541.601,1542.21186679,,1732.0,-0.0031394580304030307,3763.114743319993,-1.440076376245657
17062,544.408,545.554,544.5409999999998,542.97,546.0,544.99,541.674,2217.333656260006,,2964.0,0.002893345857045139,1542.21186679,0.30447460514749025
17063,544.2040000000002,545.0,543.29,544.5409999999998,546.225,544.68,543.2669999999998,2852.6017281799964,,3821.0,-0.002297347674463196,2217.333656260006,0.22269777994045492
17064,543.79,544.4209999999998,539.0,543.29,545.355,544.1080000000002,539.0,4019.5872207700263,,5496.0,-0.007896335290544579,2852.6017281799964,0.2903247096020154
17065,533.935,536.845,533.98,539.0,540.0,535.7,520.477,5268.137575190012,,5090.0,-0.00931354359925785,4019.5872207700263,0.2370003320148588
17066,530.9575000000002,531.98,531.49,533.98,534.751,531.39,529.116,3820.343062860017,,4559.0,-0.00466309599610474,5268.137575190012,-0.37896976488968376
17067,534.389,536.91,537.99,531.49,538.0,535.2080000000002,530.0,3441.866070350007,,3077.0,0.012229769139588705,3820.343062860017,-0.10996273090647095
17068,538.0,539.26,538.68,537.99,539.99,538.7495,536.311,1469.9638946299995,,2260.0,0.0012825517202920886,3441.866070350007,-1.34146299982174
17069,535.34,537.515,535.944,538.68,538.859,535.999,534.12,1257.5225239799984,,2193.0,-0.005079082200935603,1469.9638946299995,-0.16893643382039342
17070,539.989,541.22,541.47,535.944,542.828,540.52,535.04,3215.9916695200127,,3953.0,0.010310778738077241,1257.5225239799984,0.6089783018101897
17071,541.0,542.746,542.501,541.47,546.0,541.73,539.427,3347.224702760001,,3717.0,0.0019040759414186363,3215.9916695200127,0.039206520294791776
17072,541.83,542.8375000000002,539.752,542.501,547.692,542.224,539.751,3063.583728690006,,3831.0,-0.005067271765397711,3347.224702760001,-0.09258469791889137
17073,541.8707499999998,543.185,541.98,539.752,545.13,542.8,539.586,3601.5492536400043,,4108.0,0.004127821666246843,3063.583728690006,0.14937058667357908
17074,543.0,544.4259999999998,546.094,541.98,547.172,543.862,540.02,3571.413021720009,,3940.0,0.007590686003173609,3601.5492536400043,-0.008438181676753106
17075,547.45,550.472,550.68,546.094,553.839,548.74,546.22,3163.880954199989,,4384.0,0.008397821620453437,3571.413021720009,-0.12880764902959746
17076,545.924,548.6,546.0,550.68,550.8,546.74,544.001,1381.836844159994,,2338.0,-0.00849858356940501,3163.880954199989,-1.2896197677543353
17077,546.98,547.864,547.3530000000002,546.0,548.9730000000002,547.443,544.244,2349.29145026,,3425.0,0.0024780219780223068,1381.836844159994,0.41180697524478554
17078,545.947,547.368,547.15,547.3530000000002,548.0,546.758,544.0,3349.2064481800176,,5123.0,-0.0003708758333291346,2349.29145026,0.2985528104615284
17079,547.654,550.69,550.476,547.15,552.4830000000002,549.989,544.881,3663.0624117100106,,4966.0,0.006078771817600332,3349.2064481800176,0.08568130385293574
17080,550.012,551.559,551.25,550.476,553.38,551.0,547.7819999999998,2941.080930870009,,4241.0,0.0014060558498463164,3663.0624117100106,-0.2454816775907048
17081,556.3645,558.0045,556.0,551.25,560.79,557.3,550.007,3566.771754690019,,4663.0,0.008616780045351474,2941.080930870009,0.17542216515460418
17082,555.047,557.286,555.4,556.0,559.46,556.0,552.266,1734.0754082699946,,2971.0,-0.001079136690647523,3566.771754690019,-1.056872346888547
17083,553.763,554.83575,552.69,555.4,555.966,554.1395,551.91,1383.7041237400015,,2778.0,-0.004879366222542173,1734.0754082699946,-0.25321257523102386
17084,555.99,557.4,558.0,552.69,558.854,556.7584999999998,551.72,3088.494604239994,,4512.0,0.00960755577267536,1383.7041237400015,0.5519810454451163
17085,571.9,576.4590000000002,581.111,558.0,586.61,574.3430000000002,556.1709999999998,6768.998057490127,,9930.0,0.04141756272401432,3088.494604239994,0.5437294296720223
17086,578.997,581.762,577.46,581.111,584.77,580.821,576.502,4377.651782800009,,4379.0,-0.006282792788296821,6768.998057490127,-0.5462623327158698
